Platform Key	Expedition Number	Expedition Name	Expedition Beginport	Expedition Endport	Expedition Chiefscientist	Expedition Chiefscientist Identifier	Expedition Chiefscientist Email	Expedition BSH Identifier	Expocode	Expedition Status	Expedition Captain	Science Activity Number	Science Activity	Science Activity Comment	Science Activity Closed	Science Activity Group	Science Activity Label	Science Activity Area	Science Activity Area Comment	Device Operation Number	Device Operation	Device Operation Start	Device Operation End	Device Operation Comment	Device Operation Closed	Device Operation Label	Device Operation Positioning System	Device Operation Subdevices	Device Operation Devicetypes	Device	Device Shortname	Device Comment	Underway	Sensor ID	Sensor Short Name	Sensor Device URN	Event Time	Event Comment	Action	Action Comment	Latitude	Longitude	Depth [m]	Speed [kn]	Course	Latitude [deg]	Longitude [deg]	Wind Dir	Wind Velocity	Transponder Lat	Transponder Lon	Transponder z	Transponder Name	Latitude Origin	Longitude Origin	Depth [m] Origin	Speed [kn] Origin	Course Origin	Latitude [deg] Origin	Longitude [deg] Origin	Wind Dir Origin	Wind Velocity Origin	Transponder Lat Origin	Transponder Lon Origin	Transponder z Origin	Transponder Name Origin	Data Origin	Device Operation  Start	Device Operation Importance	Temperature	Salinity	pH	Temperature Origin	Salinity Origin	pH Origin	file
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"1"	"PS147/2_1-1"	"2025-04-01 18:08:29"	"2025-04-01 20:48:55"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-01 19:31:39"	""	"hoisting"		"17° 34.953' N"	"024° 17.139' W"	"3595.3"	"0"	"342"	"17.582542"	"-24.285655"	"30.0"	"12.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 18:08:29"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"1"	"PS147/2_1-1"	"2025-04-01 18:08:29"	"2025-04-01 20:48:55"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-01 20:44:39"	""	"at surface"		"17° 35.017' N"	"024° 17.077' W"	"3596.3"	"0"	"179"	"17.583623"	"-24.284623"	"32.0"	"12.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 18:08:29"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"1"	"PS147/2_1-1"	"2025-04-01 18:08:29"	"2025-04-01 20:48:55"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-01 20:45:52"	""	"on deck"		"17° 35.021' N"	"024° 17.080' W"	"3595.7"	"1"	"262"	"17.583675"	"-24.284672"	"32.0"	"11.4"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 18:08:29"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"1"	"PS147/2_1-1"	"2025-04-01 18:08:29"	"2025-04-01 20:48:55"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-01 20:48:55"	""	"station end"		"17° 35.014' N"	"024° 17.071' W"	"3593.7"	"0"	"211"	"17.583565"	"-24.284511"	"31.0"	"11.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 18:08:29"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 20:49:48"	""	"station start"		"17° 35.004' N"	"024° 17.069' W"	"3596.3"	"1"	"163"	"17.583406"	"-24.284478"	"35.0"	"11.4"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 21:05:38"	""	"in the water"		"17° 34.980' N"	"024° 17.091' W"	"3597.3"	"0"	"14"	"17.583000"	"-24.284853"	"38.0"	"11.3"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"3"	"PS147/2_1-3"	"2025-04-01 21:32:22"	"2025-04-01 21:41:33"	"Verantw.: J. Javidpour"	"true"	"HN_PS"	""		"net"	"Hand Net"	"HN_PS"	"vessel:polarstern:hn_ps - 0"	"false"	"50ce87fc-bae0-46a2-bd54-51f4cc3dda50"	"PS"	"vessel:polarstern:hn_ps"	"2025-04-01 21:32:22"	""	"station start"		"17° 34.997' N"	"024° 17.091' W"	"3594.3"	"0"	"76"	"17.583289"	"-24.284858"	"33.0"	"10.9"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 21:32:22"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"3"	"PS147/2_1-3"	"2025-04-01 21:32:22"	"2025-04-01 21:41:33"	"Verantw.: J. Javidpour"	"true"	"HN_PS"	""		"net"	"Hand Net"	"HN_PS"	"vessel:polarstern:hn_ps - 0"	"false"	"50ce87fc-bae0-46a2-bd54-51f4cc3dda50"	"PS"	"vessel:polarstern:hn_ps"	"2025-04-01 21:39:59"	""	"in the water"		"17° 34.991' N"	"024° 17.096' W"	"3598.0"	"0"	"185"	"17.583184"	"-24.284933"	"31.0"	"10.2"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 21:32:22"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"3"	"PS147/2_1-3"	"2025-04-01 21:32:22"	"2025-04-01 21:41:33"	"Verantw.: J. Javidpour"	"true"	"HN_PS"	""		"net"	"Hand Net"	"HN_PS"	"vessel:polarstern:hn_ps - 0"	"false"	"50ce87fc-bae0-46a2-bd54-51f4cc3dda50"	"PS"	"vessel:polarstern:hn_ps"	"2025-04-01 21:41:19"	""	"on deck"		"17° 34.989' N"	"024° 17.096' W"	"3598.7"	"1"	"224"	"17.583149"	"-24.284938"	"31.0"	"11.5"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 21:32:22"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"3"	"PS147/2_1-3"	"2025-04-01 21:32:22"	"2025-04-01 21:41:33"	"Verantw.: J. Javidpour"	"true"	"HN_PS"	""		"net"	"Hand Net"	"HN_PS"	"vessel:polarstern:hn_ps - 0"	"false"	"50ce87fc-bae0-46a2-bd54-51f4cc3dda50"	"PS"	"vessel:polarstern:hn_ps"	"2025-04-01 21:41:33"	""	"station end"		"17° 34.988' N"	"024° 17.097' W"	"3595.3"	"1"	"163"	"17.583135"	"-24.284944"	"31.0"	"11.5"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 21:32:22"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 21:47:03"	"004 1051m"	"max depth/on ground"		"17° 34.988' N"	"024° 17.096' W"	"3594.4"	"0"	"317"	"17.583129"	"-24.284935"	"42.0"	"13.0"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 21:49:24"	""	"hoisting"		"17° 34.991' N"	"024° 17.093' W"	"3595.4"	"1"	"22"	"17.583188"	"-24.284875"	"38.0"	"11.5"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 22:26:24"	"out of the water"	"information"		"17° 34.979' N"	"024° 17.090' W"	"3596.6"	"1"	"318"	"17.582978"	"-24.284832"	"36.0"	"10.8"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 22:27:56"	""	"on deck"		"17° 34.979' N"	"024° 17.096' W"	"3595.2"	"1"	"327"	"17.582976"	"-24.284935"	"38.0"	"11.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"1"	"PS147/2_1"	""	"true"		""	""	""	"2"	"PS147/2_1-2"	"2025-04-01 20:49:48"	"2025-04-01 22:34:54"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-01 22:34:54"	""	"station end"		"17° 34.925' N"	"024° 17.103' W"	"3596.0"	"1"	"214"	"17.582079"	"-24.285044"	"34.0"	"9.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 20:49:48"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"2"	"PS147/2_2"	""	"true"		""	""	""	"1"	"PS147/2_2-1"	"2025-04-02 10:31:16"	"2025-04-02 11:52:42"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-02 10:31:16"	""	"station start"		"19° 15.224' N"	"022° 58.427' W"	"3869.6"	"0"	"311"	"19.253730"	"-22.973776"	"26.0"	"10.4"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-02 10:31:16"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"2"	"PS147/2_2"	""	"true"		""	""	""	"1"	"PS147/2_2-1"	"2025-04-02 10:31:16"	"2025-04-02 11:52:42"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-02 10:36:59"	""	"in the water"		"19° 15.217' N"	"022° 58.430' W"	"3871.1"	"0"	"160"	"19.253613"	"-22.973839"	"32.0"	"9.8"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-02 10:31:16"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"2"	"PS147/2_2"	""	"true"		""	""	""	"1"	"PS147/2_2-1"	"2025-04-02 10:31:16"	"2025-04-02 11:52:42"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-02 11:14:25"	"AWI004 1050m"	"max depth/on ground"		"19° 15.214' N"	"022° 58.435' W"	"3872.1"	"0"	"183"	"19.253565"	"-22.973919"	"36.0"	"10.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-02 10:31:16"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"2"	"PS147/2_2"	""	"true"		""	""	""	"1"	"PS147/2_2-1"	"2025-04-02 10:31:16"	"2025-04-02 11:52:42"	"Verantw. H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-02 11:14:39"	""	"hoisting"		"19° 15.214' N"	"022° 58.435' W"	"3872.6"	"0"	"162"	"19.253564"	"-22.973911"	"36.0"	"10.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-02 10:31:16"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
